Timestamp,transaction-fees-usd
2011-10-04 00:00:00,19.038812925
2011-10-07 00:00:00,24.881644477
2011-10-10 00:00:00,14.6758660352
2011-10-13 00:00:00,19.3487599518
2011-10-16 00:00:00,13.4853683074
2011-10-19 00:00:00,9.3672570864
2011-10-22 00:00:00,8.0480098842
2011-10-25 00:00:00,9.2125109612
2011-10-28 00:00:00,9.435679467
2011-10-31 00:00:00,11.295407988
2011-11-03 00:00:00,9.9197847298
2011-11-06 00:00:00,7.6464973993
2011-11-09 00:00:00,15.3144725371
2011-11-12 00:00:00,11.1123628041
2011-11-15 00:00:00,8.590666208
2011-11-18 00:00:00,8.560163289
2011-11-21 00:00:00,8.1303146855
2011-11-24 00:00:00,9.858899616
2011-11-27 00:00:00,6.4803119724
2011-11-30 00:00:00,12.7389687256
2011-12-03 00:00:00,17.8013747896
2011-12-06 00:00:00,14.821199816
2011-12-09 00:00:00,9.4524496371
2011-12-12 00:00:00,597.5792686881
2011-12-15 00:00:00,25.6171347354
2011-12-18 00:00:00,10.5445188193
2011-12-21 00:00:00,26.4494079297
2011-12-24 00:00:00,9.420277738
2011-12-27 00:00:00,14.4537817775
2011-12-30 00:00:00,17.4063673872
2012-01-02 00:00:00,35.9893246422
2012-01-05 00:00:00,44.697203114
2012-01-08 00:00:00,28.2705345
2012-01-11 00:00:00,47.465340947
2012-01-14 00:00:00,92.0075160823
2012-01-17 00:00:00,64.5932587860001
2012-01-20 00:00:00,158.0544082663
2012-01-23 00:00:00,39.1342496315
2012-01-26 00:00:00,62.0184501225
2012-01-29 00:00:00,1270.0919331425
2012-02-01 00:00:00,28.9424641695
2012-02-04 00:00:00,54.5874048902
2012-02-07 00:00:00,38.946491404
2012-02-10 00:00:00,26.0232295059
2012-02-13 00:00:00,31.2476897652
2012-02-16 00:00:00,50.0380363868
2012-02-19 00:00:00,11.9155078438
2012-02-22 00:00:00,15.8260184052
2012-02-25 00:00:00,17.5957177451
2012-02-28 00:00:00,19.7653438576
2012-03-02 00:00:00,24.8110274022
2012-03-05 00:00:00,26.1906330359
2012-03-08 00:00:00,21.8754475395
2012-03-11 00:00:00,15.371567244
2012-03-14 00:00:00,29.1974228738
2012-03-17 00:00:00,20.624762916
2012-03-20 00:00:00,38.1316624332
2012-03-23 00:00:00,23.4589225614
2012-03-26 00:00:00,19.038893809
2012-03-29 00:00:00,23.511266333
2012-04-01 00:00:00,20.6729283514
2012-04-04 00:00:00,25.797735
2012-04-07 00:00:00,18.860483824
2012-04-10 00:00:00,40.8564852886
2012-04-13 00:00:00,22.6669971297
2012-04-16 00:00:00,30.6135979236
2012-04-19 00:00:00,32.2410504836
2012-04-22 00:00:00,27.5404409664
2012-04-25 00:00:00,32.0834134437
2012-04-28 00:00:00,38.0094018669
2012-05-01 00:00:00,36.71701085
2012-05-04 00:00:00,61.4873647752
2012-05-07 00:00:00,73.403499402
2012-05-10 00:00:00,46.347504345
2012-05-13 00:00:00,63.4083685
2012-05-16 00:00:00,68.2692837155
2012-05-19 00:00:00,175.8794089734
2012-05-22 00:00:00,66.055172369
2012-05-25 00:00:00,100.4357161791
2012-05-28 00:00:00,106.928692847
2012-05-31 00:00:00,74.5464433504
2012-06-03 00:00:00,107.8734839424
2012-06-06 00:00:00,65.8528786863
2012-06-09 00:00:00,134.8789519098
2012-06-12 00:00:00,71.5338319212
2012-06-15 00:00:00,253.52265708
2012-06-18 00:00:00,206.5184164155
2012-06-21 00:00:00,216.5651981226
2012-06-24 00:00:00,99.5157797672
2012-06-27 00:00:00,119.1823197192
2012-06-30 00:00:00,93.1776517431
2012-07-03 00:00:00,109.5101717625
2012-07-06 00:00:00,116.0856411312
2012-07-09 00:00:00,119.070992808
2012-07-12 00:00:00,126.6023417299
2012-07-15 00:00:00,180.3261875712
2012-07-18 00:00:00,263.6842126248
2012-07-21 00:00:00,202.9919809115
2012-07-24 00:00:00,155.624045769
2012-07-27 00:00:00,194.3394334002
2012-07-30 00:00:00,225.846056169
2012-08-02 00:00:00,211.381294656
2012-08-05 00:00:00,299.9988491129
2012-08-08 00:00:00,610.0866071172
2012-08-11 00:00:00,260.663355704
2012-08-14 00:00:00,265.3285044126
2012-08-17 00:00:00,472.2965388456
2012-08-20 00:00:00,356.2971238056
2012-08-23 00:00:00,255.3338318814
2012-08-26 00:00:00,261.415844829
2012-08-29 00:00:00,313.5933683946
2012-09-01 00:00:00,466.4914284066
2012-09-04 00:00:00,375.0823209704
2012-09-07 00:00:00,250.476841664
2012-09-10 00:00:00,308.2018074358
2012-09-13 00:00:00,328.698923681
2012-09-16 00:00:00,274.831091728
2012-09-19 00:00:00,347.6141609325
2012-09-22 00:00:00,270.756930345
2012-09-25 00:00:00,232.200784222
2012-09-28 00:00:00,848.0040377662
2012-10-01 00:00:00,254.8348911264
2012-10-04 00:00:00,1741.417559021
2012-10-07 00:00:00,652.8125744162
2012-10-10 00:00:00,319.99991805
2012-10-13 00:00:00,292.838353758
2012-10-16 00:00:00,387.0482234674
2012-10-19 00:00:00,215.0374645952
2012-10-22 00:00:00,323.13657903
2012-10-25 00:00:00,217.2946819824
2012-10-28 00:00:00,170.6380530932
2012-10-31 00:00:00,323.5277226636
2012-11-03 00:00:00,280.8960998228
2012-11-06 00:00:00,480.046399036
2012-11-09 00:00:00,278.1786895753
2012-11-12 00:00:00,213.03935774
2012-11-15 00:00:00,396.6134373684
2012-11-18 00:00:00,439.6283927356
2012-11-21 00:00:00,433.9547916249
2012-11-24 00:00:00,312.9097525246
2012-11-27 00:00:00,1085.7670416674
2012-11-30 00:00:00,327.2529633009
2012-12-03 00:00:00,301.2404370568
2012-12-06 00:00:00,526.5830296455
2012-12-09 00:00:00,391.513510029
2012-12-12 00:00:00,471.370340474
2012-12-15 00:00:00,353.7747456963
2012-12-18 00:00:00,573.8769439953
2012-12-21 00:00:00,531.009064912
2012-12-24 00:00:00,406.3898359112
2012-12-27 00:00:00,586.98492875
2012-12-30 00:00:00,501.0791108505
2013-01-02 00:00:00,447.2650628784
2013-01-05 00:00:00,434.2727439
2013-01-08 00:00:00,511.0109166342
2013-01-11 00:00:00,654.7932666896
2013-01-14 00:00:00,522.2836360575
2013-01-17 00:00:00,584.9782719976
2013-01-20 00:00:00,575.9872908945
2013-01-23 00:00:00,840.3826862379
2013-01-26 00:00:00,918.5601385116
2013-01-29 00:00:00,1002.1766423792
2013-02-01 00:00:00,1209.904179472
2013-02-04 00:00:00,951.476643316699
2013-02-07 00:00:00,1136.767053737
2013-02-10 00:00:00,1262.5764727674
2013-02-13 00:00:00,1435.1737737855
2013-02-16 00:00:00,1460.756415204
2013-02-19 00:00:00,1313.8110805786
2013-02-22 00:00:00,1646.7594692325
2013-02-25 00:00:00,2077.8356186071
2013-02-28 00:00:00,1966.3651353411
2013-03-03 00:00:00,1570.90149636
2013-03-06 00:00:00,6484.2848902425
2013-03-09 00:00:00,2317.32780928
2013-03-12 00:00:00,3354.771911882
2013-03-15 00:00:00,3182.678777718
2013-03-18 00:00:00,1882.7964433394
2013-03-21 00:00:00,3602.4641536843
2013-03-24 00:00:00,2678.9701089652
2013-03-27 00:00:00,4824.0080070966
2013-03-30 00:00:00,5822.758430645
2013-04-02 00:00:00,8699.60774904
2013-04-05 00:00:00,7954.78155612
2013-04-08 00:00:00,7652.727986549
2013-04-11 00:00:00,10307.213131992
2013-04-14 00:00:00,5471.672898
2013-04-17 00:00:00,5600.40909436
2013-04-20 00:00:00,5496.7350883512
2013-04-23 00:00:00,7921.0005537
2013-04-26 00:00:00,5822.6208630189
2013-04-29 00:00:00,6263.9453661692
2013-05-02 00:00:00,6288.7621563
2013-05-05 00:00:00,4135.508996268
2013-05-08 00:00:00,5956.667555164
2013-05-11 00:00:00,7397.023049608
2013-05-14 00:00:00,7107.12412563871
2013-05-17 00:00:00,6585.56071408
2013-05-20 00:00:00,5301.1339283463
2013-05-23 00:00:00,6998.01918393
2013-05-26 00:00:00,4186.0634716729
2013-05-29 00:00:00,6860.48119275
2013-06-01 00:00:00,5542.683040245
2013-06-04 00:00:00,6671.2994247467
2013-06-07 00:00:00,4659.0849411591
2013-06-10 00:00:00,3780.665586696
2013-06-13 00:00:00,4490.950830181
2013-06-16 00:00:00,3185.0291892027
2013-06-19 00:00:00,4017.306783338
2013-06-22 00:00:00,6184.41794766439
2013-06-25 00:00:00,3480.2852248756
2013-06-28 00:00:00,4988.2710715613
2013-07-01 00:00:00,2361.72029171
2013-07-04 00:00:00,1925.2658396909
2013-07-07 00:00:00,1343.2731251126
2013-07-10 00:00:00,2035.936091007
2013-07-13 00:00:00,3303.3594067773
2013-07-16 00:00:00,4308.697162536
2013-07-19 00:00:00,1930.521306059
2013-07-22 00:00:00,2978.92385778
2013-07-25 00:00:00,3284.0773836754
2013-07-28 00:00:00,2271.0567100572
2013-07-31 00:00:00,6157.638204102
2013-08-03 00:00:00,2804.853148955
2013-08-06 00:00:00,4448.159725712
2013-08-09 00:00:00,4599.4636285267
2013-08-12 00:00:00,2687.55584265
2013-08-15 00:00:00,7812.10575455309
2013-08-18 00:00:00,4590.1761405357
2013-08-21 00:00:00,4125.4123728936
2013-08-24 00:00:00,3907.2490631045
2013-08-27 00:00:00,4454.4288044725
2013-08-30 00:00:00,5275.83404892
2013-09-02 00:00:00,6400.0963692263
2013-09-05 00:00:00,4080.9777877246
2013-09-08 00:00:00,3163.5714849736
2013-09-11 00:00:00,2829.170990803
2013-09-14 00:00:00,3315.5268590184
2013-09-17 00:00:00,38292.561980414
2013-09-20 00:00:00,4171.813049033
2013-09-23 00:00:00,5002.8580321276
2013-09-26 00:00:00,3754.37165104
2013-09-29 00:00:00,3278.7408372066
2013-10-02 00:00:00,20932.3875647782
2013-10-05 00:00:00,3332.5026156968
2013-10-08 00:00:00,3316.19812230801
2013-10-11 00:00:00,3034.891697548
2013-10-14 00:00:00,4650.2513654502
2013-10-17 00:00:00,5133.2871601661
2013-10-20 00:00:00,5408.2478084382
2013-10-23 00:00:00,8884.28457543
2013-10-26 00:00:00,7472.3510991995
2013-10-29 00:00:00,7369.157273103
2013-11-01 00:00:00,7162.3864606346
2013-11-04 00:00:00,11004.909525892
2013-11-07 00:00:00,34311.583156422
2013-11-10 00:00:00,15279.5793282
2013-11-13 00:00:00,8716.205897763
2013-11-16 00:00:00,6272.2272350418
2013-11-19 00:00:00,21249.298402058
2013-11-22 00:00:00,17239.6491261634
2013-11-25 00:00:00,18207.3306058
2013-11-28 00:00:00,30631.8924977
2013-12-01 00:00:00,39829.00923624
2013-12-04 00:00:00,24226.9192079586
2013-12-07 00:00:00,31581.737448
2013-12-10 00:00:00,16743.707226
2013-12-13 00:00:00,14453.9322098864
2013-12-16 00:00:00,21344.6615700624
2013-12-19 00:00:00,8966.8062495
2013-12-22 00:00:00,7016.486889072
2013-12-25 00:00:00,8130.98770231
2013-12-28 00:00:00,9336.96806957999
2013-12-31 00:00:00,8741.37928677
2014-01-03 00:00:00,11606.4893975148
2014-01-06 00:00:00,28021.5124567206
2014-01-09 00:00:00,11757.013612241
2014-01-12 00:00:00,11070.2246953
2014-01-15 00:00:00,14605.9545048
2014-01-18 00:00:00,10511.7459084
2014-01-21 00:00:00,13783.2341148032
2014-01-24 00:00:00,14056.2050362106
2014-01-27 00:00:00,15617.8236914963
2014-01-30 00:00:00,11643.5262158
2014-02-02 00:00:00,9642.8685765588
2014-02-05 00:00:00,12855.5968994598
2014-02-08 00:00:00,10453.2785266014
2014-02-11 00:00:00,9527.3286813684
2014-02-14 00:00:00,11344.4592132
2014-02-17 00:00:00,20380.3305148548
2014-02-20 00:00:00,11582.504644073
2014-02-23 00:00:00,9130.3523074368
2014-02-26 00:00:00,10176.476518832
2014-03-01 00:00:00,8618.27176671999
2014-03-04 00:00:00,13895.866352772
2014-03-07 00:00:00,13015.81946043
2014-03-10 00:00:00,11569.032107442
2014-03-13 00:00:00,13032.619886349
2014-03-16 00:00:00,9856.0439922632
2014-03-19 00:00:00,8714.6459614402
2014-03-22 00:00:00,11172.1297936227
2014-03-25 00:00:00,8987.66910848399
2014-03-28 00:00:00,6788.803742904
2014-03-31 00:00:00,7008.0589239712
2014-04-03 00:00:00,6453.3377358472
2014-04-06 00:00:00,6256.89585422
2014-04-09 00:00:00,9943.59522249
2014-04-12 00:00:00,4287.14307217
2014-04-15 00:00:00,9674.244907924
2014-04-18 00:00:00,7357.99110293
2014-04-21 00:00:00,7648.142423103
2014-04-24 00:00:00,9329.6352350533
2014-04-27 00:00:00,7209.38352188921
2014-04-30 00:00:00,6323.6098464
2014-05-03 00:00:00,5028.310548115
2014-05-06 00:00:00,7467.44080909
2014-05-09 00:00:00,7633.6398877224
2014-05-12 00:00:00,7133.8058806154
2014-05-15 00:00:00,6501.343490218
2014-05-18 00:00:00,4876.24760662881
2014-05-21 00:00:00,7111.5275638948
2014-05-24 00:00:00,6606.702911286
2014-05-27 00:00:00,7345.3926869424
2014-05-30 00:00:00,6991.93140693451
2014-06-02 00:00:00,8438.5334710178
2014-06-05 00:00:00,8506.4339762052
2014-06-08 00:00:00,6295.8302301264
2014-06-11 00:00:00,8199.18704522751
2014-06-14 00:00:00,6485.3297569595
2014-06-17 00:00:00,8097.66274646
2014-06-20 00:00:00,7438.91602032
2014-06-23 00:00:00,7408.793623864
2014-06-26 00:00:00,6586.0653351096
2014-06-29 00:00:00,6068.69212740001
2014-07-02 00:00:00,8305.0591685425
2014-07-05 00:00:00,5374.92237504
2014-07-08 00:00:00,8056.9711827275
2014-07-11 00:00:00,7253.495600016
2014-07-14 00:00:00,7863.1381359808
2014-07-17 00:00:00,8012.7674286192
2014-07-20 00:00:00,6457.3725258
2014-07-23 00:00:00,7264.2702008
2014-07-26 00:00:00,5660.301081011
2014-07-29 00:00:00,6774.804857223
2014-08-01 00:00:00,7164.9064399104
2014-08-04 00:00:00,6760.5110953929
2014-08-07 00:00:00,6816.4725262273
2014-08-10 00:00:00,6782.659565352
2014-08-13 00:00:00,7541.5964723892
2014-08-16 00:00:00,7171.2189311972
2014-08-19 00:00:00,6853.541437638
2014-08-22 00:00:00,5806.4826143568
2014-08-25 00:00:00,8826.4047251132
2014-08-28 00:00:00,5817.4244516304
2014-08-31 00:00:00,4930.98310164
2014-09-03 00:00:00,6233.9052276485
2014-09-06 00:00:00,5475.2792931486
2014-09-09 00:00:00,7390.395481812
2014-09-12 00:00:00,5772.1652055298
2014-09-15 00:00:00,6589.445111438
2014-09-18 00:00:00,6033.262207623
2014-09-21 00:00:00,4207.6413034604
2014-09-24 00:00:00,5905.0261963733
2014-09-27 00:00:00,4444.5288907197
2014-09-30 00:00:00,4974.6203337656
2014-10-03 00:00:00,4795.692917499
2014-10-06 00:00:00,4354.7079855492
2014-10-09 00:00:00,5665.37320104
2014-10-12 00:00:00,4746.642066768
2014-10-15 00:00:00,5411.275370025
2014-10-18 00:00:00,4198.7992333274
2014-10-21 00:00:00,5726.2165899162
2014-10-24 00:00:00,4819.681932888
2014-10-27 00:00:00,4999.727939041
2014-10-30 00:00:00,4984.3199803099
2014-11-02 00:00:00,4280.485402767
2014-11-05 00:00:00,4718.8758616028
2014-11-08 00:00:00,3991.0132608591
2014-11-11 00:00:00,5033.293277804
2014-11-14 00:00:00,5718.2309056034
2014-11-17 00:00:00,6523.2447805265
2014-11-20 00:00:00,5312.438104386
2014-11-23 00:00:00,4513.8145825344
2014-11-26 00:00:00,5054.9869001808
2014-11-29 00:00:00,4712.9108911776
2014-12-02 00:00:00,6035.5263965086
2014-12-05 00:00:00,4698.4008604068
2014-12-08 00:00:00,7557.4526568158
2014-12-11 00:00:00,4704.5305270496
2014-12-14 00:00:00,4617.424972678
2014-12-17 00:00:00,5751.6364253544
2014-12-20 00:00:00,4318.7549254204
2014-12-23 00:00:00,4986.2391129738
2014-12-26 00:00:00,6476.3289167903
2014-12-29 00:00:00,5526.3149719675
2015-01-01 00:00:00,2989.225321836
2015-01-04 00:00:00,7189.9708804911
2015-01-07 00:00:00,3752.3005946492
2015-01-10 00:00:00,5046.4524344234
2015-01-13 00:00:00,4793.9339893224
2015-01-16 00:00:00,3691.6918359321
2015-01-19 00:00:00,3387.554752611
2015-01-22 00:00:00,3368.7669600934
2015-01-25 00:00:00,3665.6945465904
2015-01-28 00:00:00,3585.5429065344
2015-01-31 00:00:00,3439.6718552916
2015-02-03 00:00:00,3387.0337802465
2015-02-06 00:00:00,2937.4936833
2015-02-09 00:00:00,3836.6585724453
2015-02-12 00:00:00,2882.57856552
2015-02-15 00:00:00,3826.7798575
2015-02-18 00:00:00,4153.5037160809
2015-02-21 00:00:00,3414.9192459406
2015-02-24 00:00:00,3580.762454456
2015-02-27 00:00:00,3876.1262458791
2015-03-02 00:00:00,4755.540122413
2015-03-05 00:00:00,5028.883968486
2015-03-08 00:00:00,4290.9038829342
2015-03-11 00:00:00,5494.2516486
2015-03-14 00:00:00,3758.0834191419
